post_id,platform,post_type,date,post_day,time,caption,hashtags,num_likes,num_comments,num_shares,caption_length,num_hashtags,post_hour,sentiment_score
855,Twitter,image,09-05-2023,Tuesday,04:00 PM,Loving this new vibe! 😍,#Memes,1635,184,500,23,1,16,positive
856,Instagram,carousel,17-05-2023,Wednesday,12:00 AM,Feeling down today.,"#Travel, #Fashion",1533,45,532,19,2,0,negative
857,Facebook,image,23-12-2023,Saturday,03:30 AM,Amazing experience! 🌟,"#Marketing, #Friends, #Family",5000,500,738,21,3,3,positive
858,Twitter,carousel,17-09-2023,Sunday,01:30 PM,Best day ever! 🎉,"#Memes, #News",744,28,430,16,2,13,positive
859,Twitter,poll,14-02-2023,Tuesday,09:15 PM,Amazing experience! 🌟,"#Entertainment, #News, #Memes",163,207,492,21,3,21,positive
860,Facebook,poll,19-04-2023,Wednesday,05:45 AM,Exciting news! 🚀,"#Marketing, #Family",3026,475,101,16,2,5,positive
861,Twitter,text,04-01-2023,Wednesday,05:00 PM,Here's a quick update.,"#Sports, #Entertainment",312,53,36,22,2,17,neutral
862,Instagram,image,28-07-2023,Friday,03:00 PM,Disappointed but moving on.,#Beauty,2063,365,279,27,1,15,negative
863,Facebook,video,20-04-2023,Thursday,02:30 PM,Loving this new vibe! 😍,#Community,4149,500,198,23,1,14,positive
864,Twitter,image,08-01-2023,Sunday,01:15 PM,"New post, check it out!","#Politics, #Trending",3202,67,197,23,2,13,neutral
865,Twitter,carousel,18-02-2023,Saturday,02:45 AM,Exciting news! 🚀,"#Entertainment, #Memes, #Politics",3235,143,120,16,3,2,positive
866,Facebook,poll,20-01-2023,Friday,03:45 AM,Best day ever! 🎉,"#Friends, #Marketing, #Community",4798,168,146,16,3,3,positive
867,Facebook,video,20-10-2023,Friday,03:45 AM,Here's a quick update.,"#Social, #Family, #Marketing",2558,118,852,22,3,3,neutral
868,Instagram,poll,16-11-2023,Thursday,03:00 PM,Not my best day. 😞,#Foodie,554,61,827,18,1,15,negative
869,Instagram,carousel,23-04-2023,Sunday,06:15 PM,Here's a quick update.,#Fitness,5000,43,872,22,1,18,neutral
870,Twitter,poll,23-10-2023,Monday,05:15 AM,Feeling down today.,#Sports,1585,180,291,19,1,5,negative
871,Twitter,text,11-07-2023,Tuesday,08:15 AM,Disappointed but moving on.,#Tech,993,139,417,27,1,8,negative
872,Facebook,text,10-09-2023,Sunday,07:15 PM,Here's a quick update.,#Events,2060,69,167,22,1,19,neutral
873,Twitter,video,29-09-2023,Friday,05:45 PM,Disappointed but moving on.,#Memes,102,58,364,27,1,17,negative
874,Instagram,poll,28-03-2023,Tuesday,08:15 AM,Best day ever! 🎉,"#Travel, #Foodie",1550,151,707,16,2,8,positive
875,Facebook,text,06-06-2023,Tuesday,06:15 AM,"New post, check it out!","#Family, #Community, #Friends",1551,334,248,23,3,6,neutral
876,Instagram,image,02-08-2023,Wednesday,08:30 AM,"New post, check it out!","#Foodie, #Fashion",2065,416,196,23,2,8,neutral
877,Facebook,image,04-01-2023,Wednesday,07:00 AM,What do you think?,"#Social, #Friends",4870,242,883,18,2,7,neutral
878,Instagram,text,18-08-2023,Friday,08:15 PM,Amazing experience! 🌟,#Fashion,2152,421,732,21,1,20,positive
879,Instagram,poll,06-08-2023,Sunday,12:00 PM,Feeling down today.,#Foodie,5000,354,728,19,1,12,negative
880,Instagram,carousel,20-01-2023,Friday,11:45 PM,Feeling down today.,"#Tech, #Travel",4805,168,25,19,2,23,negative
881,Twitter,image,22-12-2023,Friday,03:00 AM,Disappointed but moving on.,#Politics,82,68,213,27,1,3,negative
882,Facebook,poll,18-04-2023,Tuesday,08:00 AM,"New post, check it out!",#Family,2147,242,462,23,1,8,neutral
883,Facebook,carousel,10-10-2023,Tuesday,08:15 PM,Not my best day. 😞,"#Family, #Events",4766,149,410,18,2,20,negative
884,Instagram,text,31-10-2023,Tuesday,06:00 PM,Loving this new vibe! 😍,"#Fitness, #Tech",712,34,601,23,2,18,positive
885,Twitter,text,20-04-2023,Thursday,02:45 AM,Not my best day. 😞,#News,1059,71,132,18,1,2,negative
886,Twitter,carousel,12-02-2023,Sunday,01:15 AM,Exciting news! 🚀,"#Politics, #Sports, #Entertainment",756,37,303,16,3,1,positive
887,Instagram,poll,08-08-2023,Tuesday,09:45 PM,Best day ever! 🎉,"#Fitness, #Travel",3030,377,922,16,2,21,positive
888,Twitter,text,06-07-2023,Thursday,08:00 AM,Amazing experience! 🌟,"#Tech, #Memes, #Entertainment",1457,112,422,21,3,8,positive
889,Instagram,poll,12-05-2023,Friday,03:45 PM,Feeling down today.,"#Travel, #Fitness",3334,482,666,19,2,15,negative
890,Instagram,image,11-03-2023,Saturday,10:45 PM,Here's a quick update.,"#Fashion, #Tech",5000,179,467,22,2,22,neutral
891,Facebook,text,02-06-2023,Friday,10:30 PM,"New post, check it out!","#Friends, #Marketing, #Family",3479,34,77,23,3,22,neutral
892,Instagram,carousel,23-03-2023,Thursday,11:30 PM,Amazing experience! 🌟,"#Fashion, #InstaDaily, #Travel",3568,260,685,21,3,23,positive
893,Instagram,poll,22-07-2023,Saturday,02:30 PM,Here's a quick update.,#Fitness,499,366,776,22,1,14,neutral
894,Twitter,image,12-02-2023,Sunday,10:00 AM,Best day ever! 🎉,#Trending,660,203,258,16,1,10,positive
895,Twitter,text,05-05-2023,Friday,06:45 AM,Could be better.,#Sports,965,56,205,16,1,6,negative
896,Facebook,poll,08-12-2023,Friday,08:45 AM,Amazing experience! 🌟,#Friends,3384,378,507,21,1,8,positive
897,Instagram,text,16-02-2023,Thursday,04:45 PM,Just another day.,"#Beauty, #Travel",1306,100,676,17,2,16,neutral
898,Instagram,image,28-05-2023,Sunday,11:45 PM,Just another day.,"#Fashion, #Photography, #Beauty",4088,233,502,17,3,23,neutral
899,Facebook,image,17-12-2023,Sunday,02:30 PM,"New post, check it out!","#Friends, #Family, #Social",3237,306,897,23,3,14,neutral
900,Instagram,carousel,13-09-2023,Wednesday,03:45 PM,Disappointed but moving on.,#Beauty,2703,168,750,27,1,15,negative
901,Twitter,carousel,28-06-2023,Wednesday,05:15 AM,Not my best day. 😞,#Sports,1216,129,495,18,1,5,negative
902,Twitter,text,08-11-2023,Wednesday,01:45 PM,Loving this new vibe! 😍,"#Sports, #News",98,137,430,23,2,13,positive
903,Facebook,carousel,18-05-2023,Thursday,07:30 AM,"New post, check it out!","#Family, #Social, #Events",2343,408,55,23,3,7,neutral
904,Twitter,image,21-07-2023,Friday,10:45 PM,"New post, check it out!","#Memes, #Tech",2680,119,157,23,2,22,neutral
905,Facebook,text,30-09-2023,Saturday,10:45 AM,What do you think?,"#Community, #Friends, #Marketing",526,245,906,18,3,10,neutral
906,Twitter,carousel,20-07-2023,Thursday,10:15 AM,Exciting news! 🚀,"#Entertainment, #Memes",775,143,264,16,2,10,positive
907,Facebook,carousel,07-07-2023,Friday,07:00 AM,Exciting news! 🚀,"#Friends, #Events",1029,447,621,16,2,7,positive
908,Instagram,video,03-10-2023,Tuesday,01:30 AM,Just another day.,"#InstaDaily, #Tech",322,90,590,17,2,1,neutral
909,Facebook,carousel,09-10-2023,Monday,07:15 PM,Disappointed but moving on.,"#Social, #Community",1610,75,609,27,2,19,negative
910,Twitter,poll,09-02-2023,Thursday,09:45 PM,Just another day.,#Politics,1665,130,335,17,1,21,neutral
911,Twitter,text,23-02-2023,Thursday,01:00 AM,Just another day.,#Tech,1423,166,380,17,1,1,neutral
912,Instagram,carousel,08-09-2023,Friday,04:30 PM,Disappointed but moving on.,"#Photography, #Foodie",2543,74,547,27,2,16,negative
913,Facebook,text,19-01-2023,Thursday,04:30 PM,Disappointed but moving on.,"#Social, #Community, #Events",2835,243,708,27,3,16,negative
914,Facebook,text,07-06-2023,Wednesday,11:45 AM,"New post, check it out!","#Marketing, #Family",2957,225,29,23,2,11,neutral
915,Instagram,carousel,14-03-2023,Tuesday,02:30 AM,What do you think?,"#InstaDaily, #Fitness, #Photography",4752,483,729,18,3,2,neutral
916,Instagram,carousel,11-02-2023,Saturday,04:00 PM,Loving this new vibe! 😍,"#Foodie, #Fashion, #Tech",2631,93,832,23,3,16,positive
917,Facebook,text,10-08-2023,Thursday,01:45 PM,Could be better.,#Events,679,386,704,16,1,13,negative
918,Facebook,image,15-02-2023,Wednesday,11:30 AM,Disappointed but moving on.,"#Events, #Community",3495,65,438,27,2,11,negative
919,Instagram,image,04-08-2023,Friday,09:30 PM,Could be better.,"#Photography, #Travel, #Beauty",2954,176,257,16,3,21,negative
920,Twitter,poll,08-10-2023,Sunday,04:00 PM,Could be better.,"#Memes, #Politics, #Entertainment",1921,248,406,16,3,16,negative
921,Facebook,video,10-03-2023,Friday,12:00 AM,Just another day.,"#Community, #Friends",1540,353,446,17,2,0,neutral
922,Facebook,image,19-09-2023,Tuesday,02:45 PM,Not my best day. 😞,"#Social, #Community",2059,75,360,18,2,14,negative
923,Instagram,video,02-09-2023,Saturday,09:45 AM,Disappointed but moving on.,"#Photography, #Fitness",2215,130,748,27,2,9,negative
924,Instagram,text,29-08-2023,Tuesday,03:45 PM,Just another day.,"#Beauty, #Fitness, #InstaDaily",3042,62,722,17,3,15,neutral
925,Instagram,carousel,05-01-2023,Thursday,04:30 PM,Disappointed but moving on.,"#Fashion, #Fitness, #Beauty",3554,353,614,27,3,16,negative
926,Instagram,poll,15-04-2023,Saturday,01:15 AM,Could be better.,"#InstaDaily, #Photography, #Fashion",4544,484,405,16,3,1,negative
927,Facebook,video,01-11-2023,Wednesday,10:00 AM,Could be better.,"#Events, #Marketing",4797,500,232,16,2,10,negative
928,Twitter,text,11-12-2023,Monday,02:45 PM,"New post, check it out!","#Trending, #Sports",1945,143,337,23,2,14,neutral
929,Instagram,poll,10-11-2023,Friday,02:00 PM,Disappointed but moving on.,#InstaDaily,4380,117,247,27,1,14,negative
930,Instagram,poll,23-03-2023,Thursday,04:15 AM,Loving this new vibe! 😍,#Beauty,3992,297,851,23,1,4,positive
931,Instagram,poll,23-07-2023,Sunday,02:45 AM,Not my best day. 😞,#Fitness,5000,362,688,18,1,2,negative
932,Facebook,carousel,19-11-2023,Sunday,03:30 AM,Not my best day. 😞,"#Social, #Events",913,445,279,18,2,3,negative
933,Facebook,poll,18-07-2023,Tuesday,03:00 PM,Loving this new vibe! 😍,"#Marketing, #Friends, #Events",2488,161,239,23,3,15,positive
934,Twitter,video,18-01-2023,Wednesday,12:45 AM,Just another day.,"#Memes, #Tech, #Entertainment",1725,42,99,17,3,0,neutral
935,Facebook,image,04-01-2023,Wednesday,07:15 AM,Just another day.,"#Family, #Community, #Social",3769,135,722,17,3,7,neutral
936,Twitter,image,30-01-2023,Monday,06:45 PM,Loving this new vibe! 😍,"#Entertainment, #Politics, #Sports",664,176,431,23,3,18,positive
937,Facebook,text,25-02-2023,Saturday,09:45 PM,"New post, check it out!","#Social, #Friends",2292,32,195,23,2,21,neutral
938,Twitter,poll,29-01-2023,Sunday,02:30 AM,Here's a quick update.,"#Sports, #Memes, #Trending",2460,53,480,22,3,2,neutral
939,Twitter,carousel,07-01-2023,Saturday,07:45 PM,Exciting news! 🚀,#Entertainment,624,73,200,16,1,19,positive
940,Instagram,text,08-04-2023,Saturday,04:30 AM,Exciting news! 🚀,"#Tech, #Photography",386,258,537,16,2,4,positive
941,Instagram,poll,15-11-2023,Wednesday,01:00 AM,Loving this new vibe! 😍,"#Fitness, #Travel, #Fashion",1907,63,149,23,3,1,positive
942,Twitter,poll,19-03-2023,Sunday,06:00 AM,Best day ever! 🎉,"#Trending, #Politics, #Entertainment",513,83,380,16,3,6,positive
943,Facebook,carousel,27-09-2023,Wednesday,01:30 PM,Amazing experience! 🌟,#Marketing,2417,311,667,21,1,13,positive
944,Facebook,carousel,05-12-2023,Tuesday,05:00 PM,Exciting news! 🚀,#Friends,4933,216,70,16,1,17,positive
945,Twitter,carousel,10-04-2023,Monday,06:30 PM,Feeling down today.,"#Tech, #Entertainment",2050,215,336,19,2,18,negative
946,Twitter,poll,16-05-2023,Tuesday,04:15 AM,What do you think?,"#Sports, #Entertainment",1564,98,325,18,2,4,neutral
947,Instagram,text,05-04-2023,Wednesday,07:45 PM,What do you think?,#InstaDaily,2755,46,537,18,1,19,neutral
948,Facebook,video,25-10-2023,Wednesday,08:15 PM,What do you think?,"#Social, #Community, #Family",3412,104,946,18,3,20,neutral
949,Facebook,carousel,07-11-2023,Tuesday,04:00 PM,Here's a quick update.,"#Family, #Marketing",3563,452,930,22,2,16,neutral
950,Instagram,text,12-05-2023,Friday,12:45 AM,What do you think?,"#Tech, #Fashion",482,164,336,18,2,0,neutral
951,Twitter,carousel,20-04-2023,Thursday,09:00 AM,Feeling down today.,"#Politics, #News, #Tech",1745,73,147,19,3,9,negative
952,Twitter,poll,09-10-2023,Monday,07:15 PM,What do you think?,#Tech,1279,121,7,18,1,19,neutral
953,Instagram,image,04-01-2023,Wednesday,02:15 AM,Exciting news! 🚀,"#Beauty, #Photography, #InstaDaily",3480,81,154,16,3,2,positive
954,Instagram,text,12-05-2023,Friday,05:15 AM,Amazing experience! 🌟,#Travel,1920,58,702,21,1,5,positive
955,Instagram,video,10-12-2023,Sunday,06:00 AM,Just another day.,"#Foodie, #Travel",579,48,54,17,2,6,neutral
956,Twitter,poll,12-05-2023,Friday,10:15 PM,Not my best day. 😞,"#Tech, #Memes, #Politics",2445,95,272,18,3,22,negative
957,Facebook,text,26-01-2023,Thursday,06:00 PM,Not my best day. 😞,"#Social, #Marketing",2688,317,723,18,2,18,negative
958,Instagram,image,14-11-2023,Tuesday,12:00 AM,Best day ever! 🎉,#Beauty,3699,201,922,16,1,0,positive
959,Twitter,poll,05-08-2023,Saturday,11:15 AM,"New post, check it out!",#Sports,3453,80,15,23,1,11,neutral
960,Instagram,text,10-12-2023,Sunday,04:30 PM,Loving this new vibe! 😍,"#InstaDaily, #Beauty, #Photography",3885,137,88,23,3,16,positive
961,Twitter,image,05-09-2023,Tuesday,04:30 PM,Just another day.,"#Politics, #Tech",2427,97,29,17,2,16,neutral
962,Instagram,video,03-02-2023,Friday,12:15 PM,Not my best day. 😞,"#Fitness, #Travel, #Beauty",5000,366,34,18,3,12,negative
963,Instagram,video,14-08-2023,Monday,07:30 PM,Just another day.,"#Fashion, #Photography, #Travel",4475,336,551,17,3,19,neutral
964,Instagram,image,22-11-2023,Wednesday,04:00 PM,Just another day.,"#Fashion, #Tech",1886,214,82,17,2,16,neutral
965,Twitter,text,01-11-2023,Wednesday,02:30 PM,Amazing experience! 🌟,"#Tech, #News",1519,28,431,21,2,14,positive
966,Facebook,video,18-01-2023,Wednesday,01:15 PM,Could be better.,"#Community, #Friends",1340,263,379,16,2,13,negative
967,Twitter,carousel,19-10-2023,Thursday,04:00 AM,Just another day.,#Sports,1741,199,211,17,1,4,neutral
968,Instagram,text,20-05-2023,Saturday,12:30 AM,Just another day.,"#Tech, #Fashion",1861,286,571,17,2,0,neutral
969,Facebook,text,24-12-2023,Sunday,06:30 PM,Loving this new vibe! 😍,"#Friends, #Social, #Family",4063,229,349,23,3,18,positive
970,Facebook,poll,14-03-2023,Tuesday,07:00 PM,Not my best day. 😞,#Social,1807,445,956,18,1,19,negative
971,Twitter,poll,06-05-2023,Saturday,01:30 PM,Here's a quick update.,"#News, #Trending",170,106,251,22,2,13,neutral
972,Instagram,carousel,04-06-2023,Sunday,06:15 AM,Feeling down today.,#Fashion,214,233,651,19,1,6,negative
973,Instagram,text,26-11-2023,Sunday,07:00 PM,Best day ever! 🎉,#Fitness,180,156,427,16,1,19,positive
974,Facebook,video,14-12-2023,Thursday,01:15 AM,Just another day.,"#Family, #Marketing, #Community",2895,180,875,17,3,1,neutral
975,Facebook,image,13-06-2023,Tuesday,12:45 AM,Exciting news! 🚀,"#Social, #Community",3874,109,908,16,2,0,positive
976,Facebook,carousel,03-02-2023,Friday,04:15 PM,Best day ever! 🎉,"#Family, #Friends",3896,67,100,16,2,16,positive
977,Twitter,poll,16-03-2023,Thursday,06:30 AM,What do you think?,"#Memes, #Politics",866,182,76,18,2,6,neutral
978,Twitter,carousel,30-10-2023,Monday,10:00 AM,Amazing experience! 🌟,#Trending,1315,185,459,21,1,10,positive
979,Facebook,text,04-08-2023,Friday,02:45 AM,"New post, check it out!",#Events,169,200,609,23,1,2,neutral
980,Instagram,video,22-08-2023,Tuesday,01:45 PM,Not my best day. 😞,#Beauty,5000,286,369,18,1,13,negative
981,Facebook,image,12-05-2023,Friday,02:45 PM,Disappointed but moving on.,"#Family, #Social",260,333,763,27,2,14,negative
982,Facebook,image,24-07-2023,Monday,01:15 AM,Exciting news! 🚀,#Marketing,2746,314,641,16,1,1,positive
983,Twitter,text,17-07-2023,Monday,03:00 PM,Just another day.,"#News, #Sports",910,42,372,17,2,15,neutral
984,Facebook,video,20-06-2023,Tuesday,08:15 AM,Loving this new vibe! 😍,#Social,4823,156,881,23,1,8,positive
985,Twitter,text,29-11-2023,Wednesday,04:15 PM,Feeling down today.,#Entertainment,1017,102,435,19,1,16,negative
986,Instagram,poll,05-04-2023,Wednesday,11:15 PM,Could be better.,"#Photography, #Tech, #Travel",1930,306,52,16,3,23,negative
987,Instagram,poll,13-06-2023,Tuesday,06:00 AM,Here's a quick update.,"#Fashion, #Tech",4769,129,247,22,2,6,neutral
988,Facebook,poll,07-12-2023,Thursday,10:45 PM,Just another day.,#Family,3789,32,446,17,1,22,neutral
989,Twitter,text,19-04-2023,Wednesday,01:00 AM,What do you think?,"#Entertainment, #Trending",1036,64,307,18,2,1,neutral
990,Instagram,text,24-06-2023,Saturday,12:30 AM,"New post, check it out!","#Tech, #Foodie",1754,411,996,23,2,0,neutral
991,Twitter,carousel,30-10-2023,Monday,05:45 AM,Disappointed but moving on.,"#Memes, #Tech",2857,73,219,27,2,5,negative
992,Twitter,image,24-08-2023,Thursday,07:00 AM,Feeling down today.,#Tech,103,125,289,19,1,7,negative
993,Facebook,poll,29-09-2023,Friday,04:45 PM,Not my best day. 😞,"#Friends, #Marketing",2899,464,271,18,2,16,negative
994,Instagram,text,28-09-2023,Thursday,03:45 AM,Loving this new vibe! 😍,#Foodie,1696,388,925,23,1,3,positive
995,Facebook,carousel,11-11-2023,Saturday,05:15 PM,Just another day.,"#Friends, #Family",1592,500,223,17,2,17,neutral
996,Instagram,video,25-04-2023,Tuesday,07:15 AM,Not my best day. 😞,"#Beauty, #Travel, #Tech",5000,338,420,18,3,7,negative
997,Twitter,image,09-09-2023,Saturday,07:30 AM,Could be better.,"#Tech, #Sports, #Entertainment",880,90,45,16,3,7,negative
998,Instagram,video,18-08-2023,Friday,11:15 PM,Feeling down today.,#Photography,5000,263,274,19,1,23,negative
999,Facebook,text,05-10-2023,Thursday,12:15 AM,Best day ever! 🎉,#Friends,1075,46,21,16,1,0,positive
1000,Twitter,poll,11-09-2023,Monday,09:15 PM,Here's a quick update.,"#Trending, #Sports",485,195,173,22,2,21,neutral
